% Column 0: Length, m
% Column 1: |B|, Tesla
4.86751167e-002	5.39267799e-001	
4.87525017e-002	5.29101310e-001	
4.88298866e-002	5.19489898e-001	
4.89072715e-002	5.16769992e-001	
4.89846564e-002	5.10925128e-001	
4.90620414e-002	4.99847042e-001	
4.91394263e-002	4.86866514e-001	
4.92168112e-002	4.74383649e-001	
4.92941961e-002	4.62438750e-001	
4.93715811e-002	4.51074555e-001	
4.94489660e-002	4.40336027e-001	
4.95263509e-002	4.33798716e-001	
4.96037358e-002	4.27600071e-001	
4.96811207e-002	4.21566290e-001	
4.97585057e-002	4.15704555e-001	
4.98358906e-002	4.10022242e-001	
4.99132755e-002	4.02490944e-001	
4.99906604e-002	3.94495548e-001	
5.00680454e-002	3.90242429e-001	
5.01454303e-002	3.86099631e-001	
5.02228152e-002	3.82070745e-001	
5.03002001e-002	3.78159410e-001	
5.03775851e-002	3.74369311e-001	
5.04549700e-002	3.67487120e-001	
5.05323549e-002	3.60665603e-001	
5.06097398e-002	3.54000949e-001	
5.06871247e-002	3.47502184e-001	
5.07645097e-002	3.41178787e-001	
5.08418946e-002	3.35040688e-001	
5.09192795e-002	3.30948839e-001	
5.09966644e-002	3.27345935e-001	
5.10740494e-002	3.24147934e-001	
5.11514343e-002	3.21063604e-001	
5.12288192e-002	3.17730440e-001	
5.13062041e-002	3.14511667e-001	
5.13835891e-002	3.11470761e-001	
5.14609740e-002	3.08612980e-001	
5.15383589e-002	3.05740767e-001	
5.16157438e-002	3.02820921e-001	
5.16931288e-002	3.00010999e-001	
5.17705137e-002	2.97314120e-001	
5.18478986e-002	2.94635954e-001	
5.19252835e-002	2.91559321e-001	
5.20026684e-002	2.89010769e-001	
5.20800534e-002	2.87245281e-001	
5.21574383e-002	2.85591033e-001	
5.22348232e-002	2.84049971e-001	
5.23122081e-002	2.82623944e-001	
5.23895931e-002	2.81314702e-001	
5.24669780e-002	2.80185583e-001	
5.25443629e-002	2.79332127e-001	
5.26217478e-002	2.78934204e-001	
5.26991328e-002	2.78704414e-001	
5.27765177e-002	2.78635402e-001	
5.28539026e-002	2.78727285e-001	
5.29312875e-002	2.78979907e-001	
5.30086724e-002	2.79392830e-001	
5.30860574e-002	2.79931266e-001	
5.31634423e-002	2.78930238e-001	
5.32408272e-002	2.78024879e-001	
5.33182121e-002	2.77216127e-001	
5.33955971e-002	2.76504829e-001	
5.34729820e-002	2.75891741e-001	
5.35503669e-002	2.75377516e-001	
5.36277518e-002	2.74962711e-001	
5.37051368e-002	2.74872969e-001	
5.37825217e-002	2.77576783e-001	
5.38599066e-002	2.80655467e-001	
5.39372915e-002	2.83907300e-001	
5.40146765e-002	2.87326404e-001	
5.40920614e-002	2.90906881e-001	
5.41694463e-002	2.94642848e-001	
5.42468312e-002	2.98444530e-001	
5.43242161e-002	3.02323015e-001	
5.44016011e-002	3.06343557e-001	
5.44789860e-002	3.10556498e-001	
5.45563709e-002	3.15001997e-001	
5.46337558e-002	3.19603537e-001	
5.47111408e-002	3.24354478e-001	
5.47885257e-002	3.26243731e-001	
5.48659106e-002	3.27682342e-001	
5.49432955e-002	3.29217518e-001	
5.50206805e-002	3.30847914e-001	
5.50980654e-002	3.32572130e-001	
5.51754503e-002	3.34388713e-001	
5.52528352e-002	3.39556348e-001	
5.53302201e-002	3.45818558e-001	
5.54076051e-002	3.52278557e-001	
5.54849900e-002	3.58837168e-001	
5.55623749e-002	3.63478249e-001	
5.56397598e-002	3.68271426e-001	
5.57171448e-002	3.73210840e-001	
5.57945297e-002	3.78290762e-001	
5.58719146e-002	3.84072136e-001	
5.59492995e-002	3.90657906e-001	
5.60266845e-002	3.97485471e-001	
5.61040694e-002	4.04542589e-001	
5.61814543e-002	4.11817460e-001	
5.62588392e-002	4.19298749e-001	
